,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local
0,16,0,1,1,1,0,4156.8,[-0.00694327 -0.90169185  1.0628409 ],"[-0.3144905   0.4219873  -0.26632565  0.20786452 -0.03727078 -0.04436153
 -0.40148705  0.0789696  -0.23501098  0.2544328   0.16227865 -0.16913718
 -0.06636333  0.18133259 -0.24240685 -0.22950464]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
1,16,1,1,1,1,0,4156.8,[-0.21114942 -0.92071676  0.2637462 ],"[ 0.31381094 -0.24666232  0.5118098  -0.12850845 -0.19866937 -0.29736513
 -0.15121949 -0.2271123  -0.3740884  -0.01813167 -0.01819003 -0.17979372
  0.06790233  0.10746241 -0.27474743  0.11621201]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
2,16,2,1,1,1,0,4156.8,[ 1.3286195  -1.4317135   0.08458484],"[ 0.6129509   0.29204357  0.21981215  0.38769305 -0.64289    -0.31504
  0.43145204  0.7934183   0.40860438  0.8509151   0.21725178 -0.39106715
  0.01141787  0.24965155 -0.28600538  0.59956264]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
3,16,3,1,1,1,0,4156.8,[-0.36880934 -0.36778846  0.40534022],"[ 0.28619015 -0.01993245 -0.24686062 -0.22688365 -0.06042409 -0.528744
  0.3567176  -0.06640112  0.33642626 -0.51227945 -0.5338368   0.21865535
 -0.25482273 -0.39197463 -0.13108754 -0.2862751 ]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
4,16,4,1,1,1,0,4156.8,[ 1.9856955  -1.0819058   0.05067485],"[ 0.9705827  -0.3236555   0.7104057   0.34556758  0.90455914  0.11508214
 -0.4347579   0.56605804  0.45340586  0.22368968 -0.07409292  0.25514638
  0.20993292  0.17240691  0.6413758   0.24672556]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
5,16,5,1,1,1,0,4156.8,[-0.7458657  -0.15154205  2.9147017 ],"[-0.47908384 -0.07360387 -0.27872235 -0.52336645  0.31590343 -0.36585486
 -0.8301562  -0.65277874 -0.18219018  0.3309729  -0.78971267 -0.5079172
 -0.13626236 -0.57705307 -0.21192735 -0.4076047 ]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
6,16,6,1,1,1,0,4156.8,[ 2.9955404  -1.3791002   0.76887137],"[ 0.23913026  0.10274708  0.08504462  0.28232467 -0.7687768   0.18909943
 -0.5923836  -0.989788    0.6062608  -0.8366914   0.26786458  0.6486565
 -0.84352195  0.564762    0.43036366 -0.6762626 ]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
7,16,7,1,1,1,0,4156.8,[ 0.02932492 -1.2005526  -0.03419408],"[-0.40555942 -0.0840649   0.08666027  0.25296295 -0.45477474  0.78201175
 -0.27212834 -0.594291   -0.16256225  0.3759669   0.22914386  0.13154912
  0.4643166  -0.05338091 -0.45043194  0.12762082]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
8,16,8,1,1,1,0,4156.8,[ 1.1998413  -1.0229791  -0.73777074],"[-0.67340195 -0.16036916  0.5517653  -0.23565412  0.26992297  0.76550484
  0.21392453 -0.24145979  0.0278908  -0.6612289   0.02039564 -0.49093133
  0.7679887   0.08820879 -0.39637727  0.14365578]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
9,16,9,1,1,1,0,4156.8,[-0.08271767 -1.5711213  -0.4741317 ],"[ 0.05237901 -0.05102271  0.10873842  0.80794775  0.39130032  0.18023968
 -0.00428122 -0.26726848  0.15478551 -0.4866231   0.4983418   0.38651788
 -0.01288474  0.25218725  0.3940817   0.104123  ]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
10,16,10,1,1,1,0,4156.8,[ 2.7314384 -1.9130204 -1.5268223],"[-0.17475265  0.607743    0.35759568  0.4972403   0.78800845  0.30985463
  0.8985832   0.75903475  0.7352078   0.762009    0.34806466  0.24312782
  0.51852643  0.44320416  0.15221035  0.05177677]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
11,16,11,1,1,1,0,4156.8,[ 0.14839013 -1.9199907   0.442962  ],"[ 0.09138095  0.3069799   0.10273302  0.66510653  0.03762913  0.22062719
 -0.07543945 -0.48082232  0.20205855 -0.26496315 -0.17563486 -0.07943135
 -0.24325961  0.09691787  0.38582885  0.22610712]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
12,16,12,1,1,1,0,4156.8,[-0.5253612  1.1841943  0.5464352],"[-0.80239844  0.12580812 -0.4834454  -0.08291817 -0.5869029   0.08013439
 -0.45669526 -0.43357164 -0.21882963 -0.44428992 -0.56762826 -0.01223934
  0.6953285  -0.43735945 -0.5226706   0.5965316 ]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
13,16,13,1,1,1,0,4156.8,[ 0.63687104 -0.67095566  0.12437834],"[ 0.09261155  0.14533067 -0.00752985  0.40158594  0.41468072  0.22156727
  0.23588526 -0.2172671   0.6610491  -0.34393132  0.04682279 -0.2919495
  0.47960818 -0.41191852 -0.5467781   0.17369616]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
14,16,14,1,1,1,0,4156.8,[ 1.8272841   0.83595014 -0.17741957],"[-0.7106235  -0.69768584  0.78199995 -0.9264647  -0.9406327  -0.7775928
  0.49642634 -0.5545938  -0.2872206  -0.26752615 -0.63867056 -0.90525264
 -0.41329908 -0.7784378  -0.9062232  -0.91869175]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
15,16,15,1,1,1,0,4156.8,[ 1.5052916 -1.1231612  0.92616  ],"[ 0.73337007  0.02330911  0.06409872 -0.7723179   0.16671562  0.35541904
 -0.73959154 -0.9679064   0.20968759 -0.5788189   0.00732434  0.16462243
  0.48845077  0.7351897  -0.8657573  -0.075203  ]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
16,16,16,1,1,1,0,4156.8,[-0.63764983 -2.0817602   1.2712692 ],"[-0.05588776  0.45474267  0.07563221 -0.5320575   0.09915245  0.49681103
 -0.2989633  -0.2271077   0.48542225  0.15379572 -0.1834687  -0.2647336
 -0.15723944  0.6321049   0.17795444 -0.17113382]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
17,16,17,1,1,1,0,4156.8,[-0.28042543 -2.3898702   0.5578107 ],"[-0.319665   -0.02112037 -0.48635894  0.3819201   0.37441254  0.25777245
  0.68408227 -0.06493443  0.3218633  -0.38325524  0.0106467   0.0957998
 -0.26696944 -0.16159934 -0.49553442 -0.10228759]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
18,16,18,1,1,1,0,4156.8,[ 0.22575158  0.17797442 -0.07116424],"[ 1.1246908e-01  3.6227703e-04  4.7556007e-01  1.8008757e-01
 -7.7877641e-02  3.2456470e-01 -4.6122235e-01 -2.2535586e-01
 -3.7305546e-01  5.5477166e-01 -5.6251639e-01 -7.3427618e-01
 -2.8429013e-01  3.1944847e-01 -1.5766692e-01  1.0157919e-01]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
19,16,19,1,1,1,0,4156.8,[ 1.6694334 -0.5061841  1.1721369],"[-0.737105   -0.78112185  0.10468972 -0.8757306   0.6964917  -0.9625714
 -0.29137236 -0.47289038 -0.770092   -0.808365    0.580536   -0.64001125
 -0.79612625 -0.8749464  -0.8511134  -0.85784477]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
20,16,20,1,1,1,0,4156.8,[-1.2756989 -1.5432369  0.5206879],"[ 0.38336325 -0.29672652  0.07613647  0.0012517  -0.9080315   0.4296558
 -0.04317111 -0.4098888   0.25942433  0.69662166 -0.10471481  0.656587
 -0.21231359 -0.04930234  0.08819723 -0.4515198 ]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
21,16,21,1,1,1,0,4156.8,[ 0.11852662 -0.21896295  0.01594933],"[-0.02247494  0.04544187 -0.03647131  0.10202575  0.21023369  0.25212383
  0.13580549 -0.05212271  0.02203548 -0.12886232  0.12071586  0.39969623
  0.07755148  0.35824668  0.00769091 -0.39039135]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
22,16,22,1,1,1,0,4156.8,[-2.1544263 -0.5221501 -0.7073189],"[-0.15352023 -0.35063624  0.4273349   0.25902796 -0.44931656  0.8396127
  0.28143072  0.10155773  0.11659122  0.24069917  0.8924006   0.29922593
  0.37391257 -0.78638625  0.894724   -0.17413992]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
23,16,23,1,1,1,0,4156.8,[-0.48144388 -0.19150603  0.6286047 ],"[-0.40530366 -0.60407627 -0.23801208 -0.20325118  0.341928   -0.17191088
 -0.28444397  0.2667519  -0.6620146  -0.24386752 -0.04205298  0.26201034
 -0.06872773  0.3262267  -0.45229042  0.38972807]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
24,16,24,1,1,1,0,4156.8,[ 0.39343423 -0.6975378  -0.1249572 ],"[-0.34101135  0.06703603 -0.02295405  0.3002261   0.37161136 -0.02330714
  0.12854517 -0.38480246 -0.04995614  0.48087108 -0.41566104  0.14227104
  0.6416931   0.40455806  0.591246    0.17092192]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
25,16,25,1,1,1,0,4156.8,[0.5984008 1.2458864 0.782307 ],"[-0.719609   -0.87093854 -0.31691998  0.3396368  -0.50804466  0.87443197
 -0.30561185  0.00362802 -0.39847887 -0.28025782 -0.9198791  -0.8212549
  0.07574141 -0.62833667 -0.6724614  -0.7025515 ]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
26,16,26,1,1,1,0,4156.8,[ 1.7477942   0.7040549  -0.19941233],"[-0.0079484  -0.56752807 -0.66105115 -0.7245343   0.5421107  -0.38663834
  0.4903593   0.16663754 -0.32032007 -0.8239922  -0.98389184 -0.53333247
 -0.8225449   0.26652145 -0.45948815 -0.4054038 ]",0.12516575,0.171140350877193,0.81580037,0.4829988,0.2696875000000001,0.22165237
